lead_frequency_class,scenario,n_haplotypes,n_partners,replicate,lead_alt_frequency,n_monomorphic_panel_variants,fit_available,lead_state,n_conditioning_haplotypes,empirical_mode_available,empirical_mode_maximum_count,n_tied_empirical_modes,true_mode_in_empirical_mode_set,ld_sign_available,n_undefined_ld_sign_partners,true_top1_in_fitted_top10,top10_overlap_fraction,available,strategy,exact_true_mode,hamming_to_true_mode,true_log_probability,true_probability,true_probability_regret,true_rank_if_top10
common,balanced_q1,1000,256,21,0.22739496475036625,0,True,1,228,True,1,228,False,True,0,True,0.5,True,fitted,True,0.0,-11.146337905162945,1.4428027265483577e-05,2.541098841762901e-20,1.0
common,balanced_q1,1000,256,21,0.22739496475036625,0,True,1,228,True,1,228,False,True,0,True,0.5,True,empirical_mode,False,106.0,-42.98774674259784,2.141207718508758e-19,1.4428027265483389e-05,
common,balanced_q1,1000,256,21,0.22739496475036625,0,True,1,228,True,1,228,False,True,0,True,0.5,True,ld_sign,True,0.0,-11.146337905162945,1.4428027265483577e-05,2.541098841762901e-20,1.0
common,balanced_q1,1000,256,22,0.19084186337841313,0,True,0,802,True,1,802,False,True,0,True,0.5,True,fitted,True,0.0,-13.639374960332898,1.1925997613899919e-06,0.0,1.0
common,balanced_q1,1000,256,22,0.19084186337841313,0,True,0,802,True,1,802,False,True,0,True,0.5,True,empirical_mode,False,130.0,-38.565955397249674,1.782454208774204e-17,1.1925997613721673e-06,
common,balanced_q1,1000,256,22,0.19084186337841313,0,True,0,802,True,1,802,False,True,0,True,0.5,True,ld_sign,True,0.0,-13.639374960332898,1.1925997613899919e-06,0.0,1.0
common,balanced_q1,1000,256,22,0.19084186337841313,0,True,1,198,True,1,198,False,True,0,True,0.3,True,fitted,True,0.0,-11.657077046344533,8.657565055515721e-06,0.0,1.0
common,balanced_q1,1000,256,22,0.19084186337841313,0,True,1,198,True,1,198,False,True,0,True,0.3,True,empirical_mode,False,112.0,-44.625460023396194,4.163024429687523e-20,8.657565055515679e-06,
common,balanced_q1,1000,256,22,0.19084186337841313,0,True,1,198,True,1,198,False,True,0,True,0.3,True,ld_sign,True,0.0,-11.657077046344533,8.657565055515721e-06,0.0,1.0
common,balanced_q1,1000,256,23,0.23887880445661497,0,True,0,750,True,1,750,False,True,0,True,0.4,True,fitted,True,0.0,-13.48053828835491,1.3979016203269835e-06,0.0,1.0
common,balanced_q1,1000,256,23,0.23887880445661497,0,True,0,750,True,1,750,False,True,0,True,0.4,True,empirical_mode,False,113.0,-51.74004020531426,3.385213353743187e-23,1.3979016203269835e-06,
common,balanced_q1,1000,256,23,0.23887880445661497,0,True,0,750,True,1,750,False,True,0,True,0.4,True,ld_sign,True,0.0,-13.48053828835491,1.3979016203269835e-06,0.0,1.0
common,balanced_q1,1000,256,23,0.23887880445661497,0,True,1,250,True,1,250,False,True,0,True,0.5,True,fitted,True,0.0,-12.40180042180854,4.111180181843108e-06,2.879912020664621e-20,1.0
common,balanced_q1,1000,256,23,0.23887880445661497,0,True,1,250,True,1,250,False,True,0,True,0.5,True,empirical_mode,False,126.0,-45.04180222844431,2.745325456816298e-20,4.11118018184311e-06,
common,balanced_q1,1000,256,23,0.23887880445661497,0,True,1,250,True,1,250,False,True,0,True,0.5,True,ld_sign,True,0.0,-12.40180042180854,4.111180181843108e-06,2.879912020664621e-20,1.0
common,balanced_q1,1000,256,24,0.2321569337563874,0,True,0,782,True,1,782,False,True,0,True,0.4,True,fitted,True,0.0,-13.568336005195732,1.2804025910904464e-06,0.0,1.0
common,balanced_q1,1000,256,24,0.2321569337563874,0,True,0,782,True,1,782,False,True,0,True,0.4,True,empirical_mode,False,124.0,-39.63166074249414,6.1402836084811094e-18,1.280402591084306e-06,
common,balanced_q1,1000,256,24,0.2321569337563874,0,True,0,782,True,1,782,False,True,0,True,0.4,True,ld_sign,True,0.0,-13.568336005195732,1.2804025910904464e-06,0.0,1.0
common,balanced_q1,1000,256,24,0.2321569337563874,0,True,1,218,True,1,218,False,True,0,True,0.5,True,fitted,True,0.0,-12.240619829988713,4.83021378203351e-06,0.0,1.0
common,balanced_q1,1000,256,24,0.2321569337563874,0,True,1,218,True,1,218,False,True,0,True,0.5,True,empirical_mode,False,116.0,-47.01790631246355,3.8052459977686514e-21,4.830213782033506e-06,
common,balanced_q1,1000,256,24,0.2321569337563874,0,True,1,218,True,1,218,False,True,0,True,0.5,True,ld_sign,True,0.0,-12.240619829988713,4.83021378203351e-06,0.0,1.0
common,balanced_q1,1000,256,25,0.21414359707467917,0,True,0,785,True,1,785,False,True,0,True,0.4,True,fitted,True,0.0,-13.570234703652153,1.2779737991685437e-06,2.329340604949326e-21,1.0
common,balanced_q1,1000,256,25,0.21414359707467917,0,True,0,785,True,1,785,False,True,0,True,0.4,True,empirical_mode,False,114.0,-38.57210139470843,1.7715328454502995e-17,1.2779737991508308e-06,
common,balanced_q1,1000,256,25,0.21414359707467917,0,True,0,785,True,1,785,False,True,0,True,0.4,True,ld_sign,True,0.0,-13.570234703652153,1.2779737991685437e-06,2.329340604949326e-21,1.0
common,balanced_q1,1000,256,25,0.21414359707467917,0,True,1,215,True,1,215,False,True,0,True,0.4,True,fitted,True,0.0,-12.341877932238141,4.365063015491745e-06,-7.623296525288703e-21,1.0
common,balanced_q1,1000,256,25,0.21414359707467917,0,True,1,215,True,1,215,False,True,0,True,0.4,True,empirical_mode,False,139.0,-39.61204821013526,6.2618988122412456e-18,4.365063015485475e-06,
common,balanced_q1,1000,256,25,0.21414359707467917,0,True,1,215,True,1,215,False,True,0,True,0.4,True,ld_sign,True,0.0,-12.341877932238141,4.365063015491745e-06,-7.623296525288703e-21,1.0
common,balanced_q1,1000,256,26,0.3211565222545246,0,True,0,646,True,1,646,False,True,0,True,0.5,True,fitted,True,0.0,-13.058021925390937,2.1329129606243513e-06,3.8116482626443515e-21,1.0
common,balanced_q1,1000,256,26,0.3211565222545246,0,True,0,646,True,1,646,False,True,0,True,0.5,True,empirical_mode,False,105.0,-37.509273789746544,5.127779867550661e-17,2.1329129605730774e-06,
common,balanced_q1,1000,256,26,0.3211565222545246,0,True,0,646,True,1,646,False,True,0,True,0.5,True,ld_sign,True,0.0,-13.058021925390937,2.1329129606243513e-06,3.8116482626443515e-21,1.0
common,balanced_q1,1000,256,26,0.3211565222545246,0,True,1,354,True,1,354,False,True,0,False,0.1,True,fitted,False,2.0,-17.435708433625248,2.6777377377124836e-08,1.7489398066753763e-06,
common,balanced_q1,1000,256,26,0.3211565222545246,0,True,1,354,True,1,354,False,True,0,False,0.1,True,empirical_mode,False,140.0,-44.58413167200353,4.338680145314238e-20,1.7757171840524577e-06,
common,balanced_q1,1000,256,26,0.3211565222545246,0,True,1,354,True,1,354,False,True,0,False,0.1,True,ld_sign,True,0.0,-13.241306169288526,1.775717184052498e-06,3.1763735522036263e-21,1.0
common,balanced_q1,1000,256,27,0.15344373392053912,0,True,0,854,True,1,854,False,True,0,True,0.1,True,fitted,False,1.0,-17.385167609210892,2.8165511351168596e-08,4.107101480054069e-07,
common,balanced_q1,1000,256,27,0.15344373392053912,0,True,0,854,True,1,854,False,True,0,True,0.1,True,empirical_mode,False,134.0,-34.16399628089955,1.4546715175639322e-15,4.3887565790190395e-07,
common,balanced_q1,1000,256,27,0.15344373392053912,0,True,0,854,True,1,854,False,True,0,True,0.1,True,ld_sign,True,0.0,-14.639049700079962,4.3887565935657546e-07,0.0,1.0
common,balanced_q1,1000,256,27,0.15344373392053912,0,True,1,146,True,1,146,False,True,0,True,0.2,True,fitted,False,1.0,-14.43789024440317,5.366658204689596e-07,5.92274181490285e-06,
common,balanced_q1,1000,256,27,0.15344373392053912,0,True,1,146,True,1,146,False,True,0,True,0.2,True,empirical_mode,False,125.0,-42.94131676532486,2.242968028559543e-19,6.459407635371585e-06,
common,balanced_q1,1000,256,27,0.15344373392053912,0,True,1,146,True,1,146,False,True,0,True,0.2,True,ld_sign,True,0.0,-11.949972941685084,6.4594076353718096e-06,0.0,1.0
common,balanced_q1,1000,256,28,0.2058529985248143,0,True,0,802,True,1,802,False,True,0,True,0.4,True,fitted,False,3.0,-19.885339554935317,2.311568462015218e-09,6.280127280354048e-07,
common,balanced_q1,1000,256,28,0.2058529985248143,0,True,0,802,True,1,802,False,True,0,True,0.4,True,empirical_mode,False,132.0,-45.05224919259979,2.716794430962997e-20,6.303242964973927e-07,
common,balanced_q1,1000,256,28,0.2058529985248143,0,True,0,802,True,1,802,False,True,0,True,0.4,True,ld_sign,True,0.0,-14.277031393657323,6.303242964974189e-07,1.0587911840678754e-21,1.0
common,balanced_q1,1000,256,28,0.2058529985248143,0,True,1,198,True,1,198,False,True,0,True,0.3,True,fitted,True,0.0,-11.908291977046819,6.7343317262128875e-06,0.0,1.0
common,balanced_q1,1000,256,28,0.2058529985248143,0,True,1,198,True,1,198,False,True,0,True,0.3,True,empirical_mode,False,109.0,-44.531982677077565,4.5709414159424756e-20,6.734331726212842e-06,
common,balanced_q1,1000,256,28,0.2058529985248143,0,True,1,198,True,1,198,False,True,0,True,0.3,True,ld_sign,True,0.0,-11.908291977046819,6.7343317262128875e-06,0.0,1.0
common,balanced_q1,1000,256,29,0.25918009889421173,1,True,0,744,True,1,744,False,False,1,True,0.5,True,fitted,True,0.0,-13.625819462348419,1.2088761128435276e-06,2.329340604949326e-21,1.0
common,balanced_q1,1000,256,29,0.25918009889421173,1,True,0,744,True,1,744,False,False,1,True,0.5,True,empirical_mode,False,117.0,-35.43057869970147,4.0991629248835044e-16,1.2088761124336137e-06,
common,balanced_q1,1000,256,29,0.25918009889421173,1,True,0,744,True,1,744,False,False,1,True,0.5,False,ld_sign,,,,,,
common,balanced_q1,1000,256,29,0.25918009889421173,1,True,1,256,True,1,256,False,False,1,False,0.0,True,fitted,False,4.0,-20.107089066014275,1.8518345028744506e-09,4.608956081165113e-06,
common,balanced_q1,1000,256,29,0.25918009889421173,1,True,1,256,True,1,256,False,False,1,False,0.0,True,empirical_mode,False,135.0,-35.16414972002855,5.350616392785928e-16,4.610807915132926e-06,
common,balanced_q1,1000,256,29,0.25918009889421173,1,True,1,256,True,1,256,False,False,1,False,0.0,False,ld_sign,,,,,,
common,balanced_q1,1000,32,0,0.37234798372033956,0,True,0,638,True,17,1,True,True,0,True,0.9,True,fitted,True,0.0,-3.5763468171629467,0.02797771951537978,1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,0,0.37234798372033956,0,True,0,638,True,17,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-3.5763468171629467,0.02797771951537978,1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,0,0.37234798372033956,0,True,0,638,True,17,1,True,True,0,True,0.9,True,ld_sign,False,18.0,-10.150627559722402,3.905156679381993e-05,0.027938667948585974,
common,balanced_q1,1000,32,0,0.37234798372033956,0,True,1,362,True,10,1,True,True,0,True,0.9,True,fitted,False,6.0,-3.9726318233296176,0.018823826899573567,0.009217176421867396,3.0
common,balanced_q1,1000,32,0,0.37234798372033956,0,True,1,362,True,10,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-3.5740874356641408,0.02804100332144095,1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,0,0.37234798372033956,0,True,1,362,True,10,1,True,True,0,True,0.9,True,ld_sign,False,14.0,-7.8283303137100875,0.00039828994467165066,0.027642713376769313,
common,balanced_q1,1000,32,1,0.20163534599146404,0,True,0,790,True,12,1,False,True,0,True,1.0,True,fitted,False,2.0,-4.093063630569269,0.016688029206603047,0.00038494294286686714,2.0
common,balanced_q1,1000,32,1,0.20163534599146404,0,True,0,790,True,12,1,False,True,0,True,1.0,True,empirical_mode,False,1.0,-4.212859187893008,0.014803980407884477,0.002268991741585437,3.0
common,balanced_q1,1000,32,1,0.20163534599146404,0,True,0,790,True,12,1,False,True,0,True,1.0,True,ld_sign,False,12.0,-6.108837314275358,0.0022231341170236324,0.014849838032446282,
common,balanced_q1,1000,32,1,0.20163534599146404,0,True,1,210,True,6,1,True,True,0,True,0.9,True,fitted,True,0.0,-3.955508892645045,0.019148921324485667,6.938893903907228e-18,1.0
common,balanced_q1,1000,32,1,0.20163534599146404,0,True,1,210,True,6,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-3.955508892645045,0.019148921324485667,6.938893903907228e-18,1.0
common,balanced_q1,1000,32,1,0.20163534599146404,0,True,1,210,True,6,1,True,True,0,True,0.9,True,ld_sign,False,13.0,-7.557580271751439,0.0005221371465416576,0.018626784177944018,
common,balanced_q1,1000,32,2,0.06435498043955021,0,True,0,942,True,30,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.540055465240387,0.02901171789566339,1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,2,0.06435498043955021,0,True,0,942,True,30,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.540055465240387,0.02901171789566339,1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,2,0.06435498043955021,0,True,0,942,True,30,1,True,True,0,True,1.0,True,ld_sign,False,19.0,-9.081312377687707,0.00011377219734370597,0.0288979456983197,
common,balanced_q1,1000,32,2,0.06435498043955021,0,True,1,58,True,3,1,True,True,0,True,0.9,True,fitted,True,0.0,-2.7367180193057346,0.06478261366227892,0.0,1.0
common,balanced_q1,1000,32,2,0.06435498043955021,0,True,1,58,True,3,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-2.7367180193057346,0.06478261366227892,0.0,1.0
common,balanced_q1,1000,32,2,0.06435498043955021,0,True,1,58,True,3,1,True,True,0,True,0.9,True,ld_sign,False,8.0,-5.877046192263293,0.0028030527376410636,0.06197956092463785,
common,balanced_q1,1000,32,3,0.37663661089355865,0,True,0,615,True,34,1,True,True,0,True,1.0,True,fitted,True,0.0,-2.895721408596472,0.05525914628879775,0.0,1.0
common,balanced_q1,1000,32,3,0.37663661089355865,0,True,0,615,True,34,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-2.895721408596472,0.05525914628879775,0.0,1.0
common,balanced_q1,1000,32,3,0.37663661089355865,0,True,0,615,True,34,1,True,True,0,True,1.0,True,ld_sign,False,17.0,-9.732517755750713,5.9322745686409456e-05,0.05519982354311134,
common,balanced_q1,1000,32,3,0.37663661089355865,0,True,1,385,True,18,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.221218837516942,0.039906389202516296,-2.0816681711721685e-17,1.0
common,balanced_q1,1000,32,3,0.37663661089355865,0,True,1,385,True,18,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.221218837516942,0.039906389202516296,-2.0816681711721685e-17,1.0
common,balanced_q1,1000,32,3,0.37663661089355865,0,True,1,385,True,18,1,True,True,0,True,1.0,True,ld_sign,False,15.0,-7.048868792090224,0.0008683907323716852,0.03903799847014459,
common,balanced_q1,1000,32,4,0.07570650187945616,0,True,0,930,True,22,1,True,True,0,True,0.9,True,fitted,True,0.0,-3.749336118462846,0.023533364037015767,2.0816681711721685e-17,1.0
common,balanced_q1,1000,32,4,0.07570650187945616,0,True,0,930,True,22,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-3.749336118462846,0.023533364037015767,2.0816681711721685e-17,1.0
common,balanced_q1,1000,32,4,0.07570650187945616,0,True,0,930,True,22,1,True,True,0,True,0.9,True,ld_sign,False,16.0,-7.803212753996559,0.00040842071362463947,0.02312494332339115,
common,balanced_q1,1000,32,4,0.07570650187945616,0,True,1,70,True,2,5,True,True,0,True,0.9,True,fitted,False,1.0,-4.485471469593717,0.01127157206429927,0.004248819156863532,2.0
common,balanced_q1,1000,32,4,0.07570650187945616,0,True,1,70,True,2,5,True,True,0,True,0.9,True,empirical_mode,False,7.0,-5.944463970647594,0.002620306533201624,0.012900084687961177,
common,balanced_q1,1000,32,4,0.07570650187945616,0,True,1,70,True,2,5,True,True,0,True,0.9,True,ld_sign,False,10.0,-6.503181098185952,0.0014986642041688826,0.014021727016993918,
common,balanced_q1,1000,32,5,0.3213124164117528,0,True,0,709,True,19,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.5283997707036754,0.029351847993003916,5.204170427930421e-17,1.0
common,balanced_q1,1000,32,5,0.3213124164117528,0,True,0,709,True,19,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.5283997707036754,0.029351847993003916,5.204170427930421e-17,1.0
common,balanced_q1,1000,32,5,0.3213124164117528,0,True,0,709,True,19,1,True,True,0,True,1.0,True,ld_sign,False,19.0,-9.279710186521916,9.329815861103057e-05,0.02925854983439294,
common,balanced_q1,1000,32,5,0.3213124164117528,0,True,1,291,True,6,1,False,True,0,True,0.7,True,fitted,False,1.0,-3.8666844759861836,0.020927640621634228,0.0020615871525077704,2.0
common,balanced_q1,1000,32,5,0.3213124164117528,0,True,1,291,True,6,1,False,True,0,True,0.7,True,empirical_mode,False,5.0,-5.61746682370898,0.003633834603341228,0.01935539317080077,
common,balanced_q1,1000,32,5,0.3213124164117528,0,True,1,291,True,6,1,False,True,0,True,0.7,True,ld_sign,False,13.0,-6.7701531628417175,0.0011475188801883843,0.021841708893953614,
common,balanced_q1,1000,32,6,0.2644265689486064,0,True,0,712,True,46,1,True,True,0,True,1.0,True,fitted,True,0.0,-2.8647521706836296,0.05699725497254572,2.0816681711721685e-17,1.0
common,balanced_q1,1000,32,6,0.2644265689486064,0,True,0,712,True,46,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-2.8647521706836296,0.05699725497254572,2.0816681711721685e-17,1.0
common,balanced_q1,1000,32,6,0.2644265689486064,0,True,0,712,True,46,1,True,True,0,True,1.0,True,ld_sign,False,11.0,-8.128430294000976,0.00029503094937231015,0.05670222402317343,
common,balanced_q1,1000,32,6,0.2644265689486064,0,True,1,288,True,4,2,True,True,0,True,0.9,True,fitted,True,0.0,-4.244188953966078,0.01434736533522193,-1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,6,0.2644265689486064,0,True,1,288,True,4,2,True,True,0,True,0.9,True,empirical_mode,True,0.0,-4.244188953966078,0.01434736533522193,-1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,6,0.2644265689486064,0,True,1,288,True,4,2,True,True,0,True,0.9,True,ld_sign,False,20.0,-7.6780806693513535,0.00046286243282697524,0.01388450290239494,
common,balanced_q1,1000,32,7,0.35389529389400115,0,True,0,613,True,25,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.273550989657916,0.037871705983861095,-1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,7,0.35389529389400115,0,True,0,613,True,25,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.273550989657916,0.037871705983861095,-1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,7,0.35389529389400115,0,True,0,613,True,25,1,True,True,0,True,1.0,True,ld_sign,False,17.0,-8.948280773177201,0.00012996039949585714,0.03774174558436522,
common,balanced_q1,1000,32,7,0.35389529389400115,0,True,1,387,True,19,1,True,True,0,True,1.0,True,fitted,True,0.0,-3.0123228924431453,0.049177312374191866,4.163336342344337e-17,1.0
common,balanced_q1,1000,32,7,0.35389529389400115,0,True,1,387,True,19,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-3.0123228924431453,0.049177312374191866,4.163336342344337e-17,1.0
common,balanced_q1,1000,32,7,0.35389529389400115,0,True,1,387,True,19,1,True,True,0,True,1.0,True,ld_sign,False,15.0,-8.200897328086596,0.00027440722615186666,0.04890290514804004,
common,balanced_q1,1000,32,8,0.0714227176977569,0,True,0,922,True,29,1,True,True,0,True,0.8,True,fitted,True,0.0,-3.5372974582051584,0.029091842859540838,1.0408340855860843e-17,1.0
common,balanced_q1,1000,32,8,0.0714227176977569,0,True,0,922,True,29,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-3.5372974582051584,0.029091842859540838,1.0408340855860843e-17,1.0
common,balanced_q1,1000,32,8,0.0714227176977569,0,True,0,922,True,29,1,True,True,0,True,0.8,True,ld_sign,False,20.0,-10.035570680663934,4.381340747604661e-05,0.029048029452064802,
common,balanced_q1,1000,32,8,0.0714227176977569,0,True,1,78,True,6,1,False,True,0,True,0.9,True,fitted,True,0.0,-3.0292425101308185,0.04835225059750876,0.0,1.0
common,balanced_q1,1000,32,8,0.0714227176977569,0,True,1,78,True,6,1,False,True,0,True,0.9,True,empirical_mode,False,1.0,-3.084272116042256,0.045763332175451324,0.0025889184220574332,2.0
common,balanced_q1,1000,32,8,0.0714227176977569,0,True,1,78,True,6,1,False,True,0,True,0.9,True,ld_sign,False,6.0,-6.031805629021807,0.002401154467832248,0.04595109612967651,
common,balanced_q1,1000,32,9,0.16508177278373817,0,True,0,839,True,68,1,True,True,0,True,1.0,True,fitted,True,0.0,-2.583735842255453,0.07549145240949995,6.938893903907228e-17,1.0
common,balanced_q1,1000,32,9,0.16508177278373817,0,True,0,839,True,68,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-2.583735842255453,0.07549145240949995,6.938893903907228e-17,1.0
common,balanced_q1,1000,32,9,0.16508177278373817,0,True,0,839,True,68,1,True,True,0,True,1.0,True,ld_sign,False,14.0,-8.740449994279862,0.000159981880778128,0.07533147052872188,
common,balanced_q1,1000,32,9,0.16508177278373817,0,True,1,161,True,3,2,False,True,0,True,0.7,True,fitted,False,12.0,-4.400278247147638,0.01227392424348064,0.0003844906468551904,2.0
common,balanced_q1,1000,32,9,0.16508177278373817,0,True,1,161,True,3,2,False,True,0,True,0.7,True,empirical_mode,False,1.0,-4.6434081604181765,0.009624838670856905,0.003033576219478926,3.0
common,balanced_q1,1000,32,9,0.16508177278373817,0,True,1,161,True,3,2,False,True,0,True,0.7,True,ld_sign,False,6.0,-7.206307956427624,0.000741891199887506,0.011916523690448325,
common,balanced_q1,1000,32,10,0.3418984785593462,0,True,0,654,True,23,1,True,True,0,True,0.9,True,fitted,True,0.0,-3.4995004784466412,0.03021247143427284,-1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,10,0.3418984785593462,0,True,0,654,True,23,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-3.4995004784466412,0.03021247143427284,-1.3877787807814457e-17,1.0
common,balanced_q1,1000,32,10,0.3418984785593462,0,True,0,654,True,23,1,True,True,0,True,0.9,True,ld_sign,False,14.0,-7.912147121137605,0.00036626731542574047,0.029846204118847086,
common,balanced_q1,1000,32,10,0.3418984785593462,0,True,1,346,True,6,1,True,True,0,True,0.8,True,fitted,True,0.0,-4.205136695902922,0.014918746598140657,1.214306433183765e-17,1.0
common,balanced_q1,1000,32,10,0.3418984785593462,0,True,1,346,True,6,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-4.205136695902922,0.014918746598140657,1.214306433183765e-17,1.0
